id	mode_of_inheritance	Gene	confidence_level	name	disease_group	disease_sub_group	status
398	AR	EPCAM	1	Primary immunodeficiency or monogenic inflammatory bowel disease			public
398	NA	ERCC2	1	Primary immunodeficiency or monogenic inflammatory bowel disease			public
398	AR	ERCC3	1	Primary immunodeficiency or monogenic inflammatory bowel disease			public
398	AR	ERCC4	1	Primary immunodeficiency or monogenic inflammatory bowel disease			public
398	AR	EZR	1	Primary immunodeficiency or monogenic inflammatory bowel disease			public
398	AR	FAAP24	1	Primary immunodeficiency or monogenic inflammatory bowel disease			public
398	AR	FANCF	1	Primary immunodeficiency or monogenic inflammatory bowel disease			public
398	AR	FANCI	1	Primary immunodeficiency or monogenic inflammatory bowel disease			public
398	AR	FANCM	1	Primary immunodeficiency or monogenic inflammatory bowel disease			public
398	NA	FBF1	1	Primary immunodeficiency or monogenic inflammatory bowel disease			public
398	NA	FBRS	1	Primary immunodeficiency or monogenic inflammatory bowel disease			public
398	NA	FCGR1A	1	Primary immunodeficiency or monogenic inflammatory bowel disease			public
398	NA	FCGR2A	1	Primary immunodeficiency or monogenic inflammatory bowel disease			public
398	NA	FCGR2B	1	Primary immunodeficiency or monogenic inflammatory bowel disease			public
398	NA	FCGR3B	1	Primary immunodeficiency or monogenic inflammatory bowel disease			public
398	NA	FCGRT	1	Primary immunodeficiency or monogenic inflammatory bowel disease			public
398	AR	FCN3	1	Primary immunodeficiency or monogenic inflammatory bowel disease			public
398	NA	FOXM1	1	Primary immunodeficiency or monogenic inflammatory bowel disease			public
398	NA	FPR2	1	Primary immunodeficiency or monogenic inflammatory bowel disease			public
398	NA	FPR3	1	Primary immunodeficiency or monogenic inflammatory bowel disease			public
398	AR	GAD1	1	Primary immunodeficiency or monogenic inflammatory bowel disease			public
398	AR	GIMAP6	1	Primary immunodeficiency or monogenic inflammatory bowel disease			public
398	NA	GTF2H5	1	Primary immunodeficiency or monogenic inflammatory bowel disease			public
398	AD	HCK	1	Primary immunodeficiency or monogenic inflammatory bowel disease			public
398	AD	HS3ST6	1	Primary immunodeficiency or monogenic inflammatory bowel disease			public
398	AR	ICOSLG	1	Primary immunodeficiency or monogenic inflammatory bowel disease			public
398	AR	IFNG	1	Primary immunodeficiency or monogenic inflammatory bowel disease			public
398	NA	IGHG2	1	Primary immunodeficiency or monogenic inflammatory bowel disease			public
398	AR	IL12RB2	1	Primary immunodeficiency or monogenic inflammatory bowel disease			public
398	NA	IL17A	1	Primary immunodeficiency or monogenic inflammatory bowel disease			public
398	NA	IL18	1	Primary immunodeficiency or monogenic inflammatory bowel disease			public
398	AR	IL18BP	1	Primary immunodeficiency or monogenic inflammatory bowel disease			public
398	AR	IL22	1	Primary immunodeficiency or monogenic inflammatory bowel disease			public
398	NA	IL23A	1	Primary immunodeficiency or monogenic inflammatory bowel disease			public
398	AD	IL31RA	1	Primary immunodeficiency or monogenic inflammatory bowel disease			public
398	AR	IL37	1	Primary immunodeficiency or monogenic inflammatory bowel disease			public
398	NA	IL6	1	Primary immunodeficiency or monogenic inflammatory bowel disease			public
398	XL	IRAK1	1	Primary immunodeficiency or monogenic inflammatory bowel disease			public
398	NA	ITGAM	1	Primary immunodeficiency or monogenic inflammatory bowel disease			public
398	NA	LRRC32	1	Primary immunodeficiency or monogenic inflammatory bowel disease			public
398	AD	LRRC8A	1	Primary immunodeficiency or monogenic inflammatory bowel disease			public
398	AR	LSM11	1	Primary immunodeficiency or monogenic inflammatory bowel disease			public
398	AD	LYZ	1	Primary immunodeficiency or monogenic inflammatory bowel disease			public
398	AR	MAN2B2	1	Primary immunodeficiency or monogenic inflammatory bowel disease			public
398	AD	MAP1LC3B2	1	Primary immunodeficiency or monogenic inflammatory bowel disease			public
398	AD	MAPK8	1	Primary immunodeficiency or monogenic inflammatory bowel disease			public
398	NA	MASP1	1	Primary immunodeficiency or monogenic inflammatory bowel disease			public
398	AR	MASP2	1	Primary immunodeficiency or monogenic inflammatory bowel disease			public
398	AR	MCM10	1	Primary immunodeficiency or monogenic inflammatory bowel disease			public
398	NA	MED13L	1	Primary immunodeficiency or monogenic inflammatory bowel disease			public
398	NA	MICA	1	Primary immunodeficiency or monogenic inflammatory bowel disease			public
398	AR	MPI	1	Primary immunodeficiency or monogenic inflammatory bowel disease			public
398	AR	MR1	1	Primary immunodeficiency or monogenic inflammatory bowel disease			public
398	AR	MRE11	1	Primary immunodeficiency or monogenic inflammatory bowel disease			public
398	AR	MS4A1	1	Primary immunodeficiency or monogenic inflammatory bowel disease			public
398	AR	MSH6	1	Primary immunodeficiency or monogenic inflammatory bowel disease			public
398	NA	MTPAP	1	Primary immunodeficiency or monogenic inflammatory bowel disease			public
398	AD	MYOF	1	Primary immunodeficiency or monogenic inflammatory bowel disease			public
398	AR	NBAS	1	Primary immunodeficiency or monogenic inflammatory bowel disease			public
398	NA	NFKBID	1	Primary immunodeficiency or monogenic inflammatory bowel disease			public
398	AR	NOS2	1	Primary immunodeficiency or monogenic inflammatory bowel disease			public
398	NA	ODC1	1	Primary immunodeficiency or monogenic inflammatory bowel disease			public
398	AR	OSTM1	1	Primary immunodeficiency or monogenic inflammatory bowel disease			public
398	NA	PARP1	1	Primary immunodeficiency or monogenic inflammatory bowel disease			public
398	AR	PDCD1	1	Primary immunodeficiency or monogenic inflammatory bowel disease			public
398	AR	PLEKHM1	1	Primary immunodeficiency or monogenic inflammatory bowel disease			public
398	AR	PMS2	1	Primary immunodeficiency or monogenic inflammatory bowel disease			public
398	AR	POLD2	1	Primary immunodeficiency or monogenic inflammatory bowel disease			public
398	AR	POLE2	1	Primary immunodeficiency or monogenic inflammatory bowel disease			public
398	AD	POLR3F	1	Primary immunodeficiency or monogenic inflammatory bowel disease			public
398	AR	POU2AF1	1	Primary immunodeficiency or monogenic inflammatory bowel disease			public
398	AD	PSEN1	1	Primary immunodeficiency or monogenic inflammatory bowel disease			public
398	AR	PSMG2	1	Primary immunodeficiency or monogenic inflammatory bowel disease			public
398	AD	PTPN22	1	Primary immunodeficiency or monogenic inflammatory bowel disease			public
398	AR	RAD50	1	Primary immunodeficiency or monogenic inflammatory bowel disease			public
398	AD	RELN	1	Primary immunodeficiency or monogenic inflammatory bowel disease			public
398	AD	RET	1	Primary immunodeficiency or monogenic inflammatory bowel disease			public
398	AR	RGS10	1	Primary immunodeficiency or monogenic inflammatory bowel disease			public
398	AR	RHOG	1	Primary immunodeficiency or monogenic inflammatory bowel disease			public
398	AR	RNU4ATAC	1	Primary immunodeficiency or monogenic inflammatory bowel disease			public
398	AD	SAMD3	1	Primary immunodeficiency or monogenic inflammatory bowel disease			public
398	NA	SART3	1	Primary immunodeficiency or monogenic inflammatory bowel disease			public
398	AD	SEMA3E	1	Primary immunodeficiency or monogenic inflammatory bowel disease			public
398	AD	SH3BP2	1	Primary immunodeficiency or monogenic inflammatory bowel disease			public
398	XL	SH3KBP1	1	Primary immunodeficiency or monogenic inflammatory bowel disease			public
398	AD	SIRT1	1	Primary immunodeficiency or monogenic inflammatory bowel disease			public
398	NA	SLC13A4	1	Primary immunodeficiency or monogenic inflammatory bowel disease			public
398	AR	SNX10	1	Primary immunodeficiency or monogenic inflammatory bowel disease			public
398	NA	STAT5A	1	Primary immunodeficiency or monogenic inflammatory bowel disease			public
398	AR	STN1	1	Primary immunodeficiency or monogenic inflammatory bowel disease			public
398	AR	TBX21	1	Primary immunodeficiency or monogenic inflammatory bowel disease			public
398	AR	TCIRG1	1	Primary immunodeficiency or monogenic inflammatory bowel disease			public
398	AD	THBD	1	Primary immunodeficiency or monogenic inflammatory bowel disease			public
398	AR	TIRAP	1	Primary immunodeficiency or monogenic inflammatory bowel disease			public
398	AD	TLN1	1	Primary immunodeficiency or monogenic inflammatory bowel disease			public
398	AD/AR	TNFRSF13B	1	Primary immunodeficiency or monogenic inflammatory bowel disease			public
398	AR	TNFRSF4	1	Primary immunodeficiency or monogenic inflammatory bowel disease			public
398	AR	TNFSF11	1	Primary immunodeficiency or monogenic inflammatory bowel disease			public
398	AD	TNFSF12	1	Primary immunodeficiency or monogenic inflammatory bowel disease			public
398	AR	TNFSF13	1	Primary immunodeficiency or monogenic inflammatory bowel disease			public
398	NA	TNIP1	1	Primary immunodeficiency or monogenic inflammatory bowel disease			public
398	AD	TOM1	1	Primary immunodeficiency or monogenic inflammatory bowel disease			public
398	NA	TSPAN14	1	Primary immunodeficiency or monogenic inflammatory bowel disease			public
398	NA	TUBGCP3	1	Primary immunodeficiency or monogenic inflammatory bowel disease			public
398	NA	UBA1	1	Primary immunodeficiency or monogenic inflammatory bowel disease			public
398	AD	UNC119	1	Primary immunodeficiency or monogenic inflammatory bowel disease			public
398	AR	WRAP53	1	Primary immunodeficiency or monogenic inflammatory bowel disease			public
398	NA	ZC3HC1	1	Primary immunodeficiency or monogenic inflammatory bowel disease			public
398	NA	ZFP36	1	Primary immunodeficiency or monogenic inflammatory bowel disease			public
398	NA	ZNF34	1	Primary immunodeficiency or monogenic inflammatory bowel disease			public
398	AD	AMFR	0	Primary immunodeficiency or monogenic inflammatory bowel disease			public
398	AR	FLT3LG	0	Primary immunodeficiency or monogenic inflammatory bowel disease			public
398	AR	GTF3A	0	Primary immunodeficiency or monogenic inflammatory bowel disease			public
398	AR	GTF3AP5	0	Primary immunodeficiency or monogenic inflammatory bowel disease			public
398	AD	REXO2	0	Primary immunodeficiency or monogenic inflammatory bowel disease			public
398	AD	SRP72	0	Primary immunodeficiency or monogenic inflammatory bowel disease			public
398	AR	TMEFF1	0	Primary immunodeficiency or monogenic inflammatory bowel disease			public
398	AR	TNFSF9	0	Primary immunodeficiency or monogenic inflammatory bowel disease			public
399	AD	APC	3	Additional findings health related			public
399	AD	APOB	3	Additional findings health related			public
399	AD	BRCA1	3	Additional findings health related			public
399	AD	BRCA2	3	Additional findings health related			public
399	AD	LDLR	3	Additional findings health related			public
399	AD	MEN1	3	Additional findings health related			public
399	AD	MLH1	3	Additional findings health related			public
399	AD	MSH2	3	Additional findings health related			public
399	AD	MSH6	3	Additional findings health related			public
399	AR	MUTYH	3	Additional findings health related			public
399	AD	PCSK9	3	Additional findings health related			public
399	AD	RET	3	Additional findings health related			public
399	AD	VHL	3	Additional findings health related			public
399	AD	CFTR	0	Additional findings health related			public
402	AR	AARS	3	Early onset or syndromic epilepsy	Neurology and neurodevelopmental disorders	Inherited Epilepsy Syndromes	public
402	AR	ABAT	3	Early onset or syndromic epilepsy	Neurology and neurodevelopmental disorders	Inherited Epilepsy Syndromes	public
402	AD/AR	ACOX1	3	Early onset or syndromic epilepsy	Neurology and neurodevelopmental disorders	Inherited Epilepsy Syndromes	public
402	AR	ACTL6B	3	Early onset or syndromic epilepsy	Neurology and neurodevelopmental disorders	Inherited Epilepsy Syndromes	public
402	AR	ADAR	3	Early onset or syndromic epilepsy	Neurology and neurodevelopmental disorders	Inherited Epilepsy Syndromes	public
402	AR	ADARB1	3	Early onset or syndromic epilepsy	Neurology and neurodevelopmental disorders	Inherited Epilepsy Syndromes	public
402	AR	ADGRG1	3	Early onset or syndromic epilepsy	Neurology and neurodevelopmental disorders	Inherited Epilepsy Syndromes	public
402	AR	ADPRHL2	3	Early onset or syndromic epilepsy	Neurology and neurodevelopmental disorders	Inherited Epilepsy Syndromes	public
402	AR	ADSL	3	Early onset or syndromic epilepsy	Neurology and neurodevelopmental disorders	Inherited Epilepsy Syndromes	public
402	AD	AFF3	3	Early onset or syndromic epilepsy	Neurology and neurodevelopmental disorders	Inherited Epilepsy Syndromes	public
402	AD	AGO1	3	Early onset or syndromic epilepsy	Neurology and neurodevelopmental disorders	Inherited Epilepsy Syndromes	public
402	AR	AIMP1	3	Early onset or syndromic epilepsy	Neurology and neurodevelopmental disorders	Inherited Epilepsy Syndromes	public
402	AD	AKT3	3	Early onset or syndromic epilepsy	Neurology and neurodevelopmental disorders	Inherited Epilepsy Syndromes	public
402	AR	ALDH5A1	3	Early onset or syndromic epilepsy	Neurology and neurodevelopmental disorders	Inherited Epilepsy Syndromes	public
402	AR	ALDH7A1	3	Early onset or syndromic epilepsy	Neurology and neurodevelopmental disorders	Inherited Epilepsy Syndromes	public
402	AR	ALG1	3	Early onset or syndromic epilepsy	Neurology and neurodevelopmental disorders	Inherited Epilepsy Syndromes	public
402	AR	ALG11	3	Early onset or syndromic epilepsy	Neurology and neurodevelopmental disorders	Inherited Epilepsy Syndromes	public
402	XL	ALG13	3	Early onset or syndromic epilepsy	Neurology and neurodevelopmental disorders	Inherited Epilepsy Syndromes	public
402	AR	ALG14	3	Early onset or syndromic epilepsy	Neurology and neurodevelopmental disorders	Inherited Epilepsy Syndromes	public
402	AR	ALG3	3	Early onset or syndromic epilepsy	Neurology and neurodevelopmental disorders	Inherited Epilepsy Syndromes	public
402	AR	ALG6	3	Early onset or syndromic epilepsy	Neurology and neurodevelopmental disorders	Inherited Epilepsy Syndromes	public
402	AR	ALG8	3	Early onset or syndromic epilepsy	Neurology and neurodevelopmental disorders	Inherited Epilepsy Syndromes	public
402	AR	ALG9	3	Early onset or syndromic epilepsy	Neurology and neurodevelopmental disorders	Inherited Epilepsy Syndromes	public
402	AR	ALKBH8	3	Early onset or syndromic epilepsy	Neurology and neurodevelopmental disorders	Inherited Epilepsy Syndromes	public
402	AR	ALPL	3	Early onset or syndromic epilepsy	Neurology and neurodevelopmental disorders	Inherited Epilepsy Syndromes	public
402	AR	AMPD2	3	Early onset or syndromic epilepsy	Neurology and neurodevelopmental disorders	Inherited Epilepsy Syndromes	public
